payment_request_id,external_id,old_state,new_state,old_validation_status,new_validation_status,ledger_amount,business_fact
6921,legacy_outflow_sc_927fe0454fdc4df69bc71a51ce50d16a,approved,done,no,validated,31824.0000,historical_paid_by_downstream_business_fact
6922,legacy_outflow_sc_929089111b6f4338aa61f294419e62b4,approved,done,no,validated,65582.4100,historical_paid_by_downstream_business_fact
6923,legacy_outflow_sc_929b82be2ee34c81bc06904fefcdc96d,approved,done,no,validated,213920.0000,historical_paid_by_downstream_business_fact
6924,legacy_outflow_sc_929f5eda81f14332b6fd7fafe1212ed6,approved,done,no,validated,23868.0000,historical_paid_by_downstream_business_fact
6925,legacy_outflow_sc_92a05e5098d24248b38d24629ed498fe,approved,done,no,validated,36056.5600,historical_paid_by_downstream_business_fact
6926,legacy_outflow_sc_92a48e9691ca47e1bfa54cfb2e7ee04a,approved,done,no,validated,380000.0000,historical_paid_by_downstream_business_fact
6927,legacy_outflow_sc_92a6dd7316c2490481450509efbdaf09,approved,done,no,validated,90000.0000,historical_paid_by_downstream_business_fact
6928,legacy_outflow_sc_92aae61ad9f54295a456585b9bee5e60,approved,done,no,validated,2877.6900,historical_paid_by_downstream_business_fact
6929,legacy_outflow_sc_92b1acbe800043469c773b5e049bc433,approved,done,no,validated,502000.0000,historical_paid_by_downstream_business_fact
6930,legacy_outflow_sc_92b40276a7b947beb1beeb1245501ba1,approved,done,no,validated,7797.0000,historical_paid_by_downstream_business_fact
6931,legacy_outflow_sc_92b7c105ff1343eaa760c5d360537232,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
6932,legacy_outflow_sc_92b97d36b1b04da4acf5d1efcdfbb1e3,approved,done,no,validated,2600.0000,historical_paid_by_downstream_business_fact
6933,legacy_outflow_sc_92baf4aefe9849c99440ceedf5116949,approved,done,no,validated,81231.4000,historical_paid_by_downstream_business_fact
6934,legacy_outflow_sc_92bc53f1ae154a379453c4fa06f1b5f3,approved,done,no,validated,2100.0000,historical_paid_by_downstream_business_fact
6935,legacy_outflow_sc_92bd3cd0c342440697fb53c9388dcca3,approved,done,no,validated,1500.0000,historical_paid_by_downstream_business_fact
6937,legacy_outflow_sc_92bfd60e69c6468c8379135d3ccea2f9,approved,done,no,validated,500.0000,historical_paid_by_downstream_business_fact
6938,legacy_outflow_sc_92c20a52272049b48fc6aa88d9e4108f,approved,done,no,validated,30000.0000,historical_paid_by_downstream_business_fact
6939,legacy_outflow_sc_92cf5268223d4290bf1697a9fbb62403,approved,done,no,validated,21824.4100,historical_paid_by_downstream_business_fact
6940,legacy_outflow_sc_92d1941be3a2476a8e69117aacdf9ca7,approved,done,no,validated,200000.0000,historical_paid_by_downstream_business_fact
6941,legacy_outflow_sc_92d6ea1de33b4d81a921dba21f31036e,approved,done,no,validated,129700.0000,historical_paid_by_downstream_business_fact
6942,legacy_outflow_sc_92d8df0319624b27bac1cba9992be49a,approved,done,no,validated,8615.0000,historical_paid_by_downstream_business_fact
6943,legacy_outflow_sc_92ebd79e6b674a7b8de18ee6730ccde2,approved,done,no,validated,250000.0000,historical_paid_by_downstream_business_fact
6944,legacy_outflow_sc_92ecb24138ca4df5a4aa5ddafab3c6e0,approved,done,no,validated,99862.0000,historical_paid_by_downstream_business_fact
6945,legacy_outflow_sc_92efa9f0f5444be8a6944a159e7c3dfa,approved,done,no,validated,6580.0000,historical_paid_by_downstream_business_fact
6946,legacy_outflow_sc_92efc3844d06431d856df4ea0195c367,approved,done,no,validated,20729.0000,historical_paid_by_downstream_business_fact
6947,legacy_outflow_sc_92f260f0c6f14bc39d95967c3bed0015,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
6948,legacy_outflow_sc_92f27080b4434424a5b7e82c26ba7a50,approved,done,no,validated,147773.7000,historical_paid_by_downstream_business_fact
6949,legacy_outflow_sc_92f3c1da350a48b292581c067412ae64,approved,done,no,validated,43430.0000,historical_paid_by_downstream_business_fact
6950,legacy_outflow_sc_92f537539ccc4bcfbe5553a10af85cf6,approved,done,no,validated,30000.0000,historical_paid_by_downstream_business_fact
6951,legacy_outflow_sc_92f53d56d353495f8fb0d8143e32da33,approved,done,no,validated,150000.0000,historical_paid_by_downstream_business_fact
6952,legacy_outflow_sc_92fbae03992a4079a97ed406a09a73f5,approved,done,no,validated,36350.0000,historical_paid_by_downstream_business_fact
6953,legacy_outflow_sc_930836aeb74e40c4bf0f81620e4713eb,approved,done,no,validated,23121.4200,historical_paid_by_downstream_business_fact
6954,legacy_outflow_sc_9309526fdcad424daf8eb436ce543eaa,approved,done,no,validated,54992.0000,historical_paid_by_downstream_business_fact
6955,legacy_outflow_sc_930a2e646efb4036a61736946485a37d,approved,done,no,validated,300000.0000,historical_paid_by_downstream_business_fact
6956,legacy_outflow_sc_930af52f05ce4dcfa8fe89c0a0bdd355,approved,done,no,validated,741048.0000,historical_paid_by_downstream_business_fact
6957,legacy_outflow_sc_930ca4683edf4d768c1e18ff4129c8f8,approved,done,no,validated,72.5000,historical_paid_by_downstream_business_fact
6958,legacy_outflow_sc_930e8dd353e34ba68d7f0fc725ec02bd,approved,done,no,validated,38625.0000,historical_paid_by_downstream_business_fact
6959,legacy_outflow_sc_9311aa1b42d14e389057c5ee907bbf40,approved,done,no,validated,46564.0000,historical_paid_by_downstream_business_fact
6960,legacy_outflow_sc_931c6cff96c24637b957ba6ea9b5eb82,approved,done,no,validated,81575.0000,historical_paid_by_downstream_business_fact
6961,legacy_outflow_sc_931f9f11dfdb45d5b1b9167bea4b3504,approved,done,no,validated,25250.0000,historical_paid_by_downstream_business_fact
6962,legacy_outflow_sc_9323101e2900445b8611cf50d5652d11,approved,done,no,validated,43720.0000,historical_paid_by_downstream_business_fact
6963,legacy_outflow_sc_932437c801ad454394905ef34575340c,approved,done,no,validated,3200.0000,historical_paid_by_downstream_business_fact
6964,legacy_outflow_sc_9326d75205294c4e8e31ff0b1c0eb318,approved,done,no,validated,2500.0000,historical_paid_by_downstream_business_fact
6965,legacy_outflow_sc_93272e0aecda4e9abb021aef1972f62c,approved,done,no,validated,38000.0000,historical_paid_by_downstream_business_fact
6966,legacy_outflow_sc_9328d7e0fdf948a8af7c879e64c09ea2,approved,done,no,validated,40000.0000,historical_paid_by_downstream_business_fact
6967,legacy_outflow_sc_9333583d6150402fa8ea0e1909f5803c,approved,done,no,validated,3270.0000,historical_paid_by_downstream_business_fact
6968,legacy_outflow_sc_9334023353234a86963620279b868047,approved,done,no,validated,216000.0000,historical_paid_by_downstream_business_fact
6969,legacy_outflow_sc_93350e5bda3846a0bfaf634b1ad1d64c,approved,done,no,validated,10500.0000,historical_paid_by_downstream_business_fact
6970,legacy_outflow_sc_933d509465264961a3104a569cda5729,approved,done,no,validated,126870.0000,historical_paid_by_downstream_business_fact
6971,legacy_outflow_sc_933f0dd1d8f84889be84010775395823,approved,done,no,validated,1555.4000,historical_paid_by_downstream_business_fact
6972,legacy_outflow_sc_9340db298396488dab90860848f41e63,approved,done,no,validated,178852.0000,historical_paid_by_downstream_business_fact
6973,legacy_outflow_sc_9341acc878a8468b91e3f03bba34b351,approved,done,no,validated,201447.1000,historical_paid_by_downstream_business_fact
6974,legacy_outflow_sc_9342b34637ac4658bebc72d8f0915bc4,approved,done,no,validated,500000.0000,historical_paid_by_downstream_business_fact
6975,legacy_outflow_sc_93452e6b35e64addb71590c07eebd40b,approved,done,no,validated,54519.0000,historical_paid_by_downstream_business_fact
6976,legacy_outflow_sc_9349a824b738470f8e5cdbab4a181f85,approved,done,no,validated,11870.0000,historical_paid_by_downstream_business_fact
6977,legacy_outflow_sc_934c9a33a7c74df99605f8322d5e7411,approved,done,no,validated,1456.0000,historical_paid_by_downstream_business_fact
6978,legacy_outflow_sc_934cc410f7d840cf8acb45a7d337ebb1,approved,done,no,validated,1495.0000,historical_paid_by_downstream_business_fact
6979,legacy_outflow_sc_934ec3cd6e0d4c30af8576720008529b,approved,done,no,validated,879.3200,historical_paid_by_downstream_business_fact
6980,legacy_outflow_sc_9350646d72634a8fba7cd8d55003b612,approved,done,no,validated,6984.4000,historical_paid_by_downstream_business_fact
6981,legacy_outflow_sc_935216a5774545a1beafd35332ebeb83,approved,done,no,validated,22163.2200,historical_paid_by_downstream_business_fact
6982,legacy_outflow_sc_935524830c5949dbbcd70cb8320cd4fe,approved,done,no,validated,15873.0000,historical_paid_by_downstream_business_fact
6983,legacy_outflow_sc_935a8c9db00143959caebcdbaf42b8f6,approved,done,no,validated,315000.0000,historical_paid_by_downstream_business_fact
6984,legacy_outflow_sc_935f5479dc184293865d7e083516dcd3,approved,done,no,validated,29970.0000,historical_paid_by_downstream_business_fact
6985,legacy_outflow_sc_936366e6b38f496c9aae2edc33b54fb2,approved,done,no,validated,105144.8600,historical_paid_by_downstream_business_fact
6986,legacy_outflow_sc_936594cc6cd14e19ab901992cda611ce,approved,done,no,validated,95200.0000,historical_paid_by_downstream_business_fact
6987,legacy_outflow_sc_936ab024167b40e8b49c743db07dde0f,approved,done,no,validated,62834.0000,historical_paid_by_downstream_business_fact
6988,legacy_outflow_sc_936af80191bc4a7480f5ef6ef5512aa5,approved,done,no,validated,72530.0000,historical_paid_by_downstream_business_fact
6989,legacy_outflow_sc_9376c989b3784834a40cca16fd5c6c9e,approved,done,no,validated,24000.0000,historical_paid_by_downstream_business_fact
6990,legacy_outflow_sc_93775e724b33418d9ac111869e4dc3e7,approved,done,no,validated,13200.0000,historical_paid_by_downstream_business_fact
6991,legacy_outflow_sc_937c281be9d548c890866ad2a128adc1,approved,done,no,validated,97326.0000,historical_paid_by_downstream_business_fact
6993,legacy_outflow_sc_9399b392d36543c78a48014b403617a1,approved,done,no,validated,21253.1200,historical_paid_by_downstream_business_fact
6994,legacy_outflow_sc_9399f0fecb4542eaaf4fbd08704f1d11,approved,done,no,validated,15000.0000,historical_paid_by_downstream_business_fact
6995,legacy_outflow_sc_939ac3c240b14712bafee8639c492a94,approved,done,no,validated,400000.0000,historical_paid_by_downstream_business_fact
6996,legacy_outflow_sc_939ad006bc4b4ce2b86ff9f80c1ba6c5,approved,done,no,validated,17724.0000,historical_paid_by_downstream_business_fact
6997,legacy_outflow_sc_93a04815b74f465eb6f7b746f2aaa30d,approved,done,no,validated,5314.0000,historical_paid_by_downstream_business_fact
6998,legacy_outflow_sc_93a40f6b48384c97ad84726377616504,approved,done,no,validated,7177.3200,historical_paid_by_downstream_business_fact
6999,legacy_outflow_sc_93a6bfc7620a4cf0be3060713e3619c5,approved,done,no,validated,6015.3400,historical_paid_by_downstream_business_fact
7000,legacy_outflow_sc_93a9218ee49a4f46b210faca3ca36b74,approved,done,no,validated,24048.0000,historical_paid_by_downstream_business_fact
7001,legacy_outflow_sc_93ad3e166791494695f2ea390f227372,approved,done,no,validated,91000.0000,historical_paid_by_downstream_business_fact
7002,legacy_outflow_sc_93c0ca2f1ae04053888fb44508ecb4c2,approved,done,no,validated,37000.0000,historical_paid_by_downstream_business_fact
7003,legacy_outflow_sc_93d1c88568af4664bc6e01d51235cbfb,approved,done,no,validated,1460553.0000,historical_paid_by_downstream_business_fact
7004,legacy_outflow_sc_93d3c9a25e024e8fa5cc593a704cec53,approved,done,no,validated,61275.0000,historical_paid_by_downstream_business_fact
7005,legacy_outflow_sc_93dfada42dd54c35a813879dbcdc874e,approved,done,no,validated,10000.0000,historical_paid_by_downstream_business_fact
7006,legacy_outflow_sc_93e3018adc0e4e1c906731a5004729dc,approved,done,no,validated,18078.0000,historical_paid_by_downstream_business_fact
7007,legacy_outflow_sc_93ec38f14e0e41f7911520850e37dc04,approved,done,no,validated,16104.0000,historical_paid_by_downstream_business_fact
7008,legacy_outflow_sc_93ece6745a4e44c4ab349e75c706af8c,approved,done,no,validated,1000.0000,historical_paid_by_downstream_business_fact
7009,legacy_outflow_sc_93f39b45cd9349bc84500136eb02d91b,approved,done,no,validated,78900.0000,historical_paid_by_downstream_business_fact
7010,legacy_outflow_sc_93f97c8d46bb432c9d589e1b58e05438,approved,done,no,validated,100180.0000,historical_paid_by_downstream_business_fact
7011,legacy_outflow_sc_93fb4d4459ce4a7fbbf74dbc71774f8b,approved,done,no,validated,21840.0000,historical_paid_by_downstream_business_fact
7012,legacy_outflow_sc_93fd45f6ff634856b52b1b848d8bfe95,approved,done,no,validated,200000.0000,historical_paid_by_downstream_business_fact
7013,legacy_outflow_sc_9402e7e6607c4b5cac6ab5bcd5e36225,approved,done,no,validated,90000.0000,historical_paid_by_downstream_business_fact
7014,legacy_outflow_sc_94090cb179b74328beb91889c592548f,approved,done,no,validated,38020.0000,historical_paid_by_downstream_business_fact
7015,legacy_outflow_sc_940b9d592ef44fdc816131791a0d27bb,approved,done,no,validated,200000.0000,historical_paid_by_downstream_business_fact
7016,legacy_outflow_sc_941fcf8496af4ec1a22661d47026b04a,approved,done,no,validated,83419.3500,historical_paid_by_downstream_business_fact
7017,legacy_outflow_sc_94206b3ab974492ebcec7ff2a5a1916b,approved,done,no,validated,185000.0000,historical_paid_by_downstream_business_fact
7018,legacy_outflow_sc_942ac29c86d747a6bcd451da0e1fb56c,approved,done,no,validated,38000.0000,historical_paid_by_downstream_business_fact
7019,legacy_outflow_sc_942fa1618e8540a898e67d178596355c,approved,done,no,validated,24555.4100,historical_paid_by_downstream_business_fact
7020,legacy_outflow_sc_9435fc9c74464f658ea1b7b44eee2cb7,approved,done,no,validated,49000.0000,historical_paid_by_downstream_business_fact
7021,legacy_outflow_sc_94390a29b1294db68a7d73482026c015,approved,done,no,validated,800.0000,historical_paid_by_downstream_business_fact
7022,legacy_outflow_sc_943a9afa81364518905794633753b2c8,approved,done,no,validated,348928.0000,historical_paid_by_downstream_business_fact
7023,legacy_outflow_sc_943a9b0271da40748d242410bb85f1ad,approved,done,no,validated,1200.0000,historical_paid_by_downstream_business_fact
7024,legacy_outflow_sc_943b2fd32a9740f6b5e946d166cc4d5e,approved,done,no,validated,300000.0000,historical_paid_by_downstream_business_fact
7025,legacy_outflow_sc_944010bfbd214cae85d0abf02239b80a,approved,done,no,validated,146335.0000,historical_paid_by_downstream_business_fact
7026,legacy_outflow_sc_94402192934c4d268933b7f044700dca,approved,done,no,validated,17656.8000,historical_paid_by_downstream_business_fact
7027,legacy_outflow_sc_9442ba9c7ac443e8a948d796acd5e8b8,approved,done,no,validated,9545.0000,historical_paid_by_downstream_business_fact
7028,legacy_outflow_sc_94468bec322444ae8da5c721ad4724ef,approved,done,no,validated,77700.0000,historical_paid_by_downstream_business_fact
7029,legacy_outflow_sc_944b76b768d645368271750505a310c3,approved,done,no,validated,244930.0000,historical_paid_by_downstream_business_fact
7030,legacy_outflow_sc_945002b170274485b597cc99dc2ccc8a,approved,done,no,validated,53782.0000,historical_paid_by_downstream_business_fact
7031,legacy_outflow_sc_9454254a90e743c398ade628e66a018c,approved,done,no,validated,780000.0000,historical_paid_by_downstream_business_fact
7032,legacy_outflow_sc_9457b5fe7b1b41209475db4dee1ba374,approved,done,no,validated,67938.0000,historical_paid_by_downstream_business_fact
7033,legacy_outflow_sc_9459de3fcbb2472896de87d51f4dbeb7,approved,done,no,validated,1121784.1200,historical_paid_by_downstream_business_fact
7034,legacy_outflow_sc_946125ff4b0c45f7a83d8a8ee9a27ac6,approved,done,no,validated,38832.2200,historical_paid_by_downstream_business_fact
7035,legacy_outflow_sc_94629c5b7fb84bc196c95018f81a9c51,approved,done,no,validated,30799.0000,historical_paid_by_downstream_business_fact
7036,legacy_outflow_sc_9463b630a5d84b9cb17a0333feffc416,approved,done,no,validated,3152482.4000,historical_paid_by_downstream_business_fact
7037,legacy_outflow_sc_94665d61a26d458390627edf7784d9e1,approved,done,no,validated,30000.0000,historical_paid_by_downstream_business_fact
7038,legacy_outflow_sc_94668bde9d9440acbc3a9b7fbdbf0925,approved,done,no,validated,9800.0000,historical_paid_by_downstream_business_fact
7039,legacy_outflow_sc_946d26048b79459d997763d04daca665,approved,done,no,validated,375719.2400,historical_paid_by_downstream_business_fact
7040,legacy_outflow_sc_946fe96d54e14e419addd0d4b22824ce,approved,done,no,validated,70000.0000,historical_paid_by_downstream_business_fact
7041,legacy_outflow_sc_94727c0e1b1b4d3bb4201ea71399b6c0,approved,done,no,validated,20000.0000,historical_paid_by_downstream_business_fact
7042,legacy_outflow_sc_948bad3d5207472ea0e8e029decff37b,approved,done,no,validated,38474.8300,historical_paid_by_downstream_business_fact
7043,legacy_outflow_sc_948bb1d4049644b39fcf5540b785813c,approved,done,no,validated,20200.0000,historical_paid_by_downstream_business_fact
7044,legacy_outflow_sc_948e48a54012435ca2bbb8aaaff9dffe,approved,done,no,validated,68049.0000,historical_paid_by_downstream_business_fact
